
C:\Users\tomt1\alittlehouseofmyown>"C:\Program Files\SAS\Viya\SASEventStreamProcessingEngine\6.2\bin\dfesp_xml_server.exe" -http 62000 -pubsub 62001 -model file://c:\users\tomt1\alittlehouseofmyown\datainjestion.xml -loglevel esp=debug -PI_SYSTEM GPAWSAPIAFD0 -SERVER_DATABASE GPAWSAPIAFD0\GP-ProcessContext -LOCAL_HOST 62000 -AF_DATABASE GP-ProcessContext 
2020-05-06T19:23:26,118; INFO ; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:138); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0042] connectorManagerInitialize(): Successfully loaded connector plugin esp_project_cpi62.dll from C:\PROGRA~1\SAS\Viya\SASEventStreamProcessingEngine\6.2\bin/plugins/
2020-05-06T19:23:26,119; INFO ; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:138); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0042] connectorManagerInitialize(): Successfully loaded connector plugin esp_smtp_cpi62.dll from C:\PROGRA~1\SAS\Viya\SASEventStreamProcessingEngine\6.2\bin/plugins/
2020-05-06T19:23:26,121; INFO ; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:138); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0042] connectorManagerInitialize(): Successfully loaded connector plugin esp_tdlistener_cpi62.dll from C:\PROGRA~1\SAS\Viya\SASEventStreamProcessingEngine\6.2\bin/plugins/
2020-05-06T19:23:26,122; INFO ; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:138); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0042] connectorManagerInitialize(): Successfully loaded connector plugin esp_timer_cpi62.dll from C:\PROGRA~1\SAS\Viya\SASEventStreamProcessingEngine\6.2\bin/plugins/
2020-05-06T19:23:26,123; INFO ; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:138); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0042] connectorManagerInitialize(): Successfully loaded connector plugin esp_url_cpi62.dll from C:\PROGRA~1\SAS\Viya\SASEventStreamProcessingEngine\6.2\bin/plugins/
2020-05-06T19:23:26,125; INFO ; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:138); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0042] connectorManagerInitialize(): Successfully loaded connector plugin esp_websocket_cpi62.dll from C:\PROGRA~1\SAS\Viya\SASEventStreamProcessingEngine\6.2\bin/plugins/
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_adapter_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_db_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_fs_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_kafka_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_kinesis_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_nurego_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_opcua_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_pi_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_project_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_smtp_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_tdlistener_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_timer_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_url_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_websocket_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_adapter_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_db_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_fs_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_kafka_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_kinesis_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_nurego_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_opcua_cpi62.dll is already loaded
2020-05-06T19:23:26,125; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_pi_cpi62.dll is already loaded
2020-05-06T19:23:26,126; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_project_cpi62.dll is already loaded
2020-05-06T19:23:26,126; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_smtp_cpi62.dll is already loaded
2020-05-06T19:23:26,126; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_tdlistener_cpi62.dll is already loaded
2020-05-06T19:23:26,126; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_timer_cpi62.dll is already loaded
2020-05-06T19:23:26,126; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_url_cpi62.dll is already loaded
2020-05-06T19:23:26,126; DEBUG; 00000003; DF.ESP; (dfESPconnectorMgr.cpp:89); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0044] connectorManagerInitialize(): Connector plugin esp_websocket_cpi62.dll is already loaded
2020-05-06T19:23:26,128; INFO ; 00000003; DF.ESP; (dfESPengine.cpp:477); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Engine0023] dfESPengine::loadUDAFs() for engine ea96ee62-7061-41b8-8b4e-ad45a05422a6: User defined aggregate function plugin library dfxesp_udaf62.dll was not found in path: C:\PROGRA~1\SAS\Viya\SASEventStreamProcessingEngine\6.2\bin;C:\PROGRA~1\SAS\Viya\SASEventStreamProcessingEngine\6.2\bin\plugins;C:\PROGRA~1\SAS\Viya\SASEventStreamProcessingEngine\6.2\lib, no user defined aggregate functions will be loaded
2020-05-06T19:23:26,128; WARN ; 00000003; DF.ESP; (dfESPengine.cpp:707); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Engine0037] dfESPengine::initialize() could not connect to Event Metering Server on node undefined, port undefined
2020-05-06T19:23:26,128; WARN ; 00000003; DF.ESP; (dfESPengine.cpp:708); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Engine0038] ***** Running in this mode is OK for development, production use however must be METERED. *****
2020-05-06T19:23:26,128; INFO ; 00000003; DF.ESP.AUTH; (dfESPssl.cpp:56); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[PubSub0007] dfESPssl::initServer(): Pubsub server ssl enabled: using certificate, C:\ProgramData\SAS\Viya\etc\SASEventStreamProcessingEngine\default\server.pem
2020-05-06T19:23:26,129; INFO ; 00000003; DF.ESP.AUTH; (dfESPauth.cpp:227); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[PubSub0040] dfESPengine::check_server_auth(): auth disabled
2020-05-06T19:23:26,133; INFO ; 00000003; DF.ESP; (dfESPengine.cpp:751); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Engine0003] dfESPengine::initialize() for engine ea96ee62-7061-41b8-8b4e-ad45a05422a6: Pub/Sub services are enabled for port 62001, encryption enabled, client authentication disabled
2020-05-06T19:23:26,135; INFO ; 00000003; DF.ESP; (dfESPpermissions.cpp:22); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[PubSub0093] dfESPpermissions::init(): Access control disabled (permissions.yml not present)
2020-05-06T19:23:26,135; INFO ; 00000003; DF.ESP; (dfESPengine.cpp:771); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Engine0007] dfESPengine::initialize() dfESPengine version 6.2 completed initialization
2020-05-06T19:23:26,135; INFO ; 00000003; esp.server; (Esp.cpp:1624); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[XMLServer0001] HTTP server ssl enabled: using certificate C:\ProgramData\SAS\Viya\etc\SASEventStreamProcessingEngine\default\server.pem for port 62000
2020-05-06T19:23:26,142; INFO ; 00000003; DF.ESP; (C_dfESPpubsubApi.cpp:413); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[PubSub0056] C_dfESPpubsubInit(): Successfully loaded pubsub plugin esp_native_ppi62.dll from C:\PROGRA~1\SAS\Viya\SASEventStreamProcessingEngine\6.2\bin/plugins/
2020-05-06T19:23:26,158; INFO ; 00000003; esp.pubsub; (PubSub.cpp:132); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[XMLServer0001] set pubsub connection GPSASDVESP02.gpnet.gapac.com:62001 (local)
